5.0 ;0
6.0 ;0
7.0 ;0
8.0 ;0
9.0 ;0
10.0 ;0
11.0 ;0
12.0 ;0
13.0 ;0
14.0 ;0
15.0 ;0
16.0 ;0
17.0 ;0
18.0 ;0
19.0 ;0
20.0 ;0
21.0 ;0
22.0 ;0
23.0 ;0
24.0 ;0
25.0 ;0
26.0 ;0
27.0 ;0
28.0 ;0
29.0 ;0
30.0 ;0
31.0 ;0
32.0 ;0
33.0 ;0
34.0 ;0
35.0 ;0
36.0 ;0
37.0 ;0
38.0 ;0
39.0 ;1
40.0 ;1
41.0 ;0
42.0 ;0
43.0 ;0
44.0 ;0
45.0 ;0
46.0 ;0
47.0 ;0
48.0 ;0
49.0 ;0
50.0 ;1
51.0 ;0
52.0 ;0
53.0 ;0
54.0 ;0
55.0 ;0
56.0 ;1
57.0 ;1
58.0 ;0
59.0 ;1
60.0 ;1
61.0 ;1
62.0 ;2
63.0 ;2
64.0 ;3
65.0 ;3
66.0 ;3
67.0 ;2
68.0 ;2
69.0 ;3
70.0 ;3
71.0 ;3
72.0 ;3
73.0 ;4
74.0 ;4
75.0 ;4
76.0 ;4
77.0 ;4
78.0 ;4
79.0 ;4
80.0 ;4
81.0 ;5
82.0 ;4
83.0 ;4
84.0 ;4
85.0 ;4
86.0 ;4
87.0 ;5
88.0 ;4
89.0 ;4
90.0 ;4
91.0 ;3
92.0 ;2
93.0 ;2
94.0 ;3
95.0 ;3
96.0 ;3
97.0 ;2
98.0 ;3
99.0 ;3
100.0 ;3
101.0 ;4
102.0 ;4
103.0 ;4
104.0 ;4
105.0 ;4
106.0 ;4
107.0 ;4
108.0 ;2
109.0 ;2
110.0 ;2
111.0 ;2
112.0 ;3
113.0 ;3
114.0 ;3
115.0 ;3
116.0 ;3
117.0 ;3
118.0 ;3
119.0 ;3
120.0 ;2
121.0 ;2
122.0 ;3
123.0 ;3
124.0 ;3
125.0 ;3
126.0 ;3
127.0 ;3
128.0 ;3
129.0 ;2
130.0 ;2
131.0 ;2
132.0 ;2
133.0 ;2
134.0 ;2
135.0 ;2
136.0 ;1
137.0 ;1
138.0 ;1
139.0 ;2
140.0 ;2
141.0 ;1
142.0 ;1
143.0 ;1
144.0 ;1
145.0 ;1
146.0 ;1
147.0 ;0
148.0 ;1
149.0 ;0
150.0 ;0
151.0 ;0
152.0 ;0
153.0 ;0
154.0 ;0
155.0 ;0
156.0 ;0
157.0 ;0
158.0 ;0
159.0 ;0
160.0 ;0
161.0 ;0
162.0 ;0
163.0 ;0
164.0 ;0
165.0 ;0
166.0 ;1
167.0 ;1
168.0 ;1
169.0 ;1
170.0 ;1
171.0 ;1
172.0 ;1
173.0 ;1
174.0 ;1
175.0 ;1
176.0 ;2
177.0 ;3
178.0 ;3
179.0 ;3
180.0 ;3
181.0 ;3
182.0 ;4
184.0 ;4
187.0 ;4
188.0 ;4
189.0 ;5
191.0 ;5
192.0 ;4
195.0 ;4
197.0 ;4
198.0 ;4
199.0 ;4
201.0 ;4
203.0 ;4
207.0 ;5
208.0 ;5
210.0 ;6
211.0 ;6
212.0 ;6
214.0 ;5
216.0 ;5
220.0 ;5
221.0 ;4
223.0 ;5
224.0 ;4
225.0 ;4
227.0 ;4
228.0 ;3
234.0 ;3
236.0 ;3
239.0 ;3
241.0 ;3
243.0 ;4
244.0 ;5
246.0 ;5
249.0 ;4
250.0 ;4
252.0 ;4
253.0 ;4
254.0 ;4
256.0 ;3
257.0 ;3
260.0 ;3
261.0 ;4
262.0 ;5
264.0 ;5
266.0 ;6
268.0 ;6
269.0 ;5
272.0 ;5
273.0 ;4
274.0 ;3
276.0 ;3
279.0 ;4
280.0 ;5
281.0 ;5
282.0 ;5
283.0 ;4
284.0 ;5
285.0 ;5
289.0 ;5
291.0 ;5
292.0 ;6
294.0 ;6
295.0 ;6
297.0 ;6
298.0 ;6
300.0 ;7
302.0 ;7
303.0 ;7
304.0 ;7
305.0 ;6
306.0 ;7
309.0 ;7
